seg_id	seg_chrom	seg_start	seg_end	seg_name	seg_strand	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_readcount
chr3:40959921-40960021	chr3	40959921	40960021	L1PA3_dup1728	.	62	18	4	0.775	30	8	72	4	0.1	30	44	2	5	0.9565217391304348	18	2	45	4	0.0425531914893617	18	68	7	10	0.9066666666666666	30	1	74	10	0.013333333333333334	30
chr3:54464820-54464920	chr3	54464820	54464920	L1PA3_dup1758	.	76	10	6	0.8837209302325582	19	3	83	6	0.03488372093023256	19	90	6	3	0.9375	20	2	94	3	0.020833333333333332	20	198	4	14	0.9801980198019802	46	0	204	12	0.0	46
chr3:58930788-58930888	chr3	58930788	58930888	L1PA3_dup1770	.	191	7	13	0.9646464646464646	31	3	193	15	0.015306122448979591	31	95	3	3	0.9693877551020408	15	1	96	4	0.010309278350515464	15	377	5	24	0.9869109947643979	60	3	381	22	0.0078125	60
chr3:63733313-63733413	chr3	63733313	63733413	L1PA3_dup1780	.	68	15	7	0.8192771084337349	19	6	77	7	0.07228915662650602	19	77	6	10	0.927710843373494	19	3	81	9	0.03571428571428571	19	179	12	32	0.93717277486911	46	4	191	28	0.020512820512820513	46
chr3:67147644-67147744	chr3	67147644	67147744	L1PA3_dup1790	.	100	15	14	0.8695652173913043	27	4	112	13	0.034482758620689655	27	90	9	8	0.9090909090909091	22	1	98	8	0.010101010101010102	22	159	19	21	0.8932584269662921	42	9	171	19	0.05	42
chr3:70290983-70291083	chr3	70290983	70291083	L1PA3_dup1801	.	63	7	8	0.9	21	0	71	7	0.0	21	81	5	7	0.9418604651162791	24	0	86	7	0.0	24	175	3	10	0.9831460674157303	48	2	177	9	0.0111731843575419	48
chr3:75125781-75125881	chr3	75125781	75125881	L1PA3_dup1815	.	9	3	0	0.75	12	2	10	0	0.16666666666666666	12	18	4	0	0.8181818181818182	22	0	22	0	0.0	22	40	2	0	0.9523809523809523	42	1	41	0	0.023809523809523808	42
chr3:75837812-75837912	chr3	75837812	75837912	L1PA3_dup1816	.	41	6	2	0.8723404255319149	25	0	47	2	0.0	25	41	0	2	1.0	22	0	41	2	0.0	22	57	6	7	0.9047619047619048	36	2	62	6	0.03125	36
chr3:89945013-89945113	chr3	89945013	89945113	L1PA3_dup1900	.	33	4	6	0.8918918918918919	22	2	36	5	0.05263157894736842	22	35	7	2	0.8333333333333334	22	2	40	2	0.047619047619047616	22	65	3	1	0.9558823529411765	36	1	67	1	0.014705882352941176	36
chr3:94846028-94846128	chr3	94846028	94846128	L1PA3_dup1925	.	37	7	3	0.8409090909090909	14	1	43	3	0.022727272727272728	14	40	5	2	0.8888888888888888	18	4	41	2	0.08888888888888889	18	158	6	18	0.9634146341463414	53	3	163	16	0.018072289156626505	53
chr1:75112787-75112887	chr1	75112787	75112887	L1PA3_dup193	.	51	12	5	0.8095238095238095	17	3	62	3	0.046153846153846156	17	59	3	5	0.9516129032258065	17	3	59	5	0.04838709677419355	17	144	6	9	0.96	40	2	149	8	0.013245033112582781	40
chr3:109514300-109514400	chr3	109514300	109514400	L1PA3_dup1994	.	95	6	7	0.9405940594059405	20	0	103	5	0.0	20	82	6	6	0.9318181818181818	16	3	85	6	0.03409090909090909	16	165	2	17	0.9880239520958084	36	2	167	15	0.011834319526627219	36
chr3:111758649-111758749	chr3	111758649	111758749	L1PA3_dup2009	.	56	7	10	0.8888888888888888	20	0	63	10	0.0	20	101	5	8	0.9528301886792453	29	0	108	6	0.0	29	252	3	11	0.9882352941176471	70	2	254	10	0.0078125	70
chr3:112166285-112166385	chr3	112166285	112166385	L1PA3_dup2010	.	42	23	4	0.6461538461538462	25	6	59	4	0.09230769230769231	25	70	21	5	0.7692307692307693	37	2	89	5	0.02197802197802198	37	123	4	14	0.968503937007874	49	0	128	13	0.0	49
chr3:112665064-112665164	chr3	112665064	112665164	L1PA3_dup2011	.	33	16	4	0.673469387755102	14	2	47	4	0.04081632653061224	14	57	4	6	0.9344262295081968	17	3	57	7	0.05	17	233	13	15	0.9471544715447154	67	9	236	16	0.036734693877551024	67
chr3:119045133-119045233	chr3	119045133	119045233	L1PA3_dup2038	.	72	19	12	0.7912087912087912	27	6	84	13	0.06666666666666667	27	55	45	5	0.55	27	10	91	4	0.09900990099009901	27	124	12	13	0.9117647058823529	39	4	133	12	0.029197080291970802	39
chr3:121938686-121938786	chr3	121938686	121938786	L1PA3_dup2051	.	105	26	11	0.8015267175572519	24	13	118	11	0.09923664122137404	24	108	25	13	0.8120300751879699	25	10	124	12	0.07462686567164178	25	233	22	35	0.9137254901960784	53	11	245	34	0.04296875	53
chr1:79517180-79517280	chr1	79517180	79517280	L1PA3_dup210	.	76	14	4	0.8444444444444444	16	6	84	4	0.06666666666666667	16	106	10	9	0.9137931034482759	21	7	109	9	0.0603448275862069	21	240	14	24	0.9448818897637795	47	6	250	22	0.0234375	47
chr3:145258522-145258622	chr3	145258522	145258622	L1PA3_dup2136	.	48	25	1	0.6575342465753424	16	10	63	1	0.136986301369863	16	75	18	2	0.8064516129032258	19	7	86	2	0.07526881720430108	19	155	10	26	0.9393939393939394	41	6	159	26	0.03636363636363636	41
chr3:165572332-165572432	chr3	165572332	165572432	L1PA3_dup2238	.	64	5	5	0.927536231884058	15	0	70	4	0.0	15	91	1	15	0.9891304347826086	22	0	92	15	0.0	22	223	10	17	0.9570815450643777	51	3	234	13	0.012658227848101266	51
chr1:85641867-85641967	chr1	85641867	85641967	L1PA3_dup229	.	97	12	9	0.8899082568807339	20	8	101	9	0.07339449541284404	20	106	27	9	0.7969924812030075	24	14	118	10	0.10606060606060606	24	286	8	18	0.9727891156462585	56	5	292	15	0.016835016835016835	56
chr1:85830844-85830944	chr1	85830844	85830944	L1PA3_dup230	.	68	6	1	0.918918918918919	27	1	73	1	0.013513513513513514	27	63	3	3	0.9545454545454546	23	0	66	3	0.0	23	122	3	5	0.976	44	0	125	5	0.0	44
chr4:11149545-11149645	chr4	11149545	11149645	L1PA3_dup2366	.	88	15	8	0.8543689320388349	23	8	95	8	0.07766990291262135	23	72	10	6	0.8780487804878049	19	6	76	6	0.07317073170731707	19	181	9	16	0.9526315789473684	43	3	188	15	0.015706806282722512	43
chr4:12903432-12903532	chr4	12903432	12903532	L1PA3_dup2376	.	59	2	8	0.9672131147540983	18	2	59	8	0.03278688524590164	18	73	2	3	0.9733333333333334	16	1	73	4	0.013513513513513514	16	98	5	12	0.9514563106796117	29	2	100	13	0.0196078431372549	29
chr4:43092868-43092968	chr4	43092868	43092968	L1PA3_dup2489	.	39	3	12	0.9285714285714286	19	0	42	12	0.0	19	36	1	7	0.972972972972973	15	0	36	8	0.0	15	105	4	12	0.963302752293578	41	1	108	12	0.009174311926605505	41
chr4:46567129-46567229	chr4	46567129	46567229	L1PA3_dup2514	.	31	2	3	0.9393939393939394	14	1	32	3	0.030303030303030304	14	37	3	2	0.925	14	0	39	3	0.0	14	103	7	9	0.9363636363636364	42	2	109	8	0.018018018018018018	42
chr4:51940989-51941089	chr4	51940989	51941089	L1PA3_dup2526	.	99	13	5	0.8839285714285714	19	2	110	5	0.017857142857142856	19	110	8	8	0.9322033898305084	21	5	114	7	0.04201680672268908	21	300	15	38	0.9523809523809523	58	9	307	37	0.028481012658227847	58
chr4:53829682-53829782	chr4	53829682	53829782	L1PA3_dup2547	.	85	11	4	0.8854166666666666	26	1	95	4	0.010416666666666666	26	66	4	4	0.9428571428571428	19	0	70	4	0.0	19	144	4	7	0.972972972972973	40	2	148	5	0.013333333333333334	40
chr4:54534993-54535093	chr4	54534993	54535093	L1PA3_dup2552	.	103	6	4	0.944954128440367	19	2	106	5	0.018518518518518517	19	91	9	7	0.91	18	5	95	7	0.05	18	274	5	17	0.982078853046595	51	2	280	14	0.0070921985815602835	51
chr4:60837184-60837284	chr4	60837184	60837284	L1PA3_dup2587	.	52	8	4	0.8666666666666667	16	2	58	4	0.03333333333333333	16	55	13	7	0.8088235294117647	20	9	60	6	0.13043478260869565	20	142	3	13	0.9793103448275862	41	2	145	11	0.013605442176870748	41
chr4:61373148-61373248	chr4	61373148	61373248	L1PA3_dup2590	.	111	8	10	0.9327731092436975	25	6	112	11	0.05084745762711865	25	73	6	7	0.9240506329113924	18	5	74	7	0.06329113924050633	18	238	15	19	0.9407114624505929	51	4	249	19	0.015810276679841896	51
chr4:62602277-62602377	chr4	62602277	62602377	L1PA3_dup2596	.	84	12	11	0.875	16	6	90	11	0.0625	16	107	3	5	0.9727272727272728	17	2	108	5	0.01818181818181818	17	256	14	26	0.9481481481481482	45	8	263	25	0.02952029520295203	45
chr4:67068423-67068523	chr4	67068423	67068523	L1PA3_dup2620	.	65	4	5	0.9420289855072463	25	1	68	5	0.014492753623188406	25	59	3	1	0.9516129032258065	21	0	62	1	0.0	21	104	7	3	0.9369369369369369	42	2	108	4	0.01818181818181818	42
chr4:73550630-73550730	chr4	73550630	73550730	L1PA3_dup2645	.	16	0	2	1.0	9	0	16	2	0.0	9	31	1	3	0.96875	18	1	31	3	0.03125	18	87	3	2	0.9666666666666667	48	1	89	2	0.011111111111111112	48
chr4:80687675-80687775	chr4	80687675	80687775	L1PA3_dup2671	.	85	13	4	0.8673469387755102	22	6	90	6	0.0625	22	93	16	12	0.8532110091743119	25	11	98	12	0.10091743119266056	25	175	3	12	0.9831460674157303	40	2	178	10	0.011111111111111112	40
chr4:85667543-85667643	chr4	85667543	85667643	L1PA3_dup2698	.	127	5	10	0.9621212121212122	24	2	131	9	0.015037593984962405	24	86	8	9	0.9148936170212766	18	3	90	10	0.03225806451612903	18	244	10	16	0.9606299212598425	46	6	251	13	0.023346303501945526	46
chr4:88919560-88919660	chr4	88919560	88919660	L1PA3_dup2715	.	103	10	8	0.911504424778761	25	0	114	7	0.0	25	63	4	12	0.9402985074626866	16	0	67	12	0.0	16	227	8	17	0.9659574468085106	53	4	233	15	0.016877637130801686	53
chr4:93594980-93595080	chr4	93594980	93595080	L1PA3_dup2742	.	28	0	2	1.0	30	0	28	2	0.0	30	10	3	0	0.7692307692307693	13	1	12	0	0.07692307692307693	13	54	1	6	0.9818181818181818	61	1	54	6	0.01818181818181818	61
chr4:93676799-93676899	chr4	93676799	93676899	L1PA3_dup2744	.	94	3	10	0.9690721649484536	28	2	96	9	0.02040816326530612	28	54	1	1	0.9818181818181818	15	0	55	1	0.0	15	170	1	15	0.9941520467836257	48	0	175	11	0.0	48
chr4:99771362-99771462	chr4	99771362	99771462	L1PA3_dup2791	.	85	3	5	0.9659090909090909	19	1	85	7	0.011627906976744186	19	90	1	7	0.989010989010989	22	1	91	6	0.010869565217391304	22	192	16	27	0.9230769230769231	51	3	205	27	0.014423076923076924	51
chr4:106213355-106213455	chr4	106213355	106213455	L1PA3_dup2820	.	34	4	6	0.8947368421052632	16	0	38	6	0.0	16	37	2	3	0.9487179487179487	14	2	38	2	0.05	14	105	0	8	1.0	39	0	106	7	0.0	39
chr4:117921984-117922084	chr4	117921984	117922084	L1PA3_dup2871	.	45	7	1	0.8653846153846154	15	4	48	1	0.07692307692307693	15	45	8	7	0.8490566037735849	15	8	45	7	0.1509433962264151	15	100	14	7	0.8771929824561403	38	5	108	8	0.04424778761061947	38
chr4:120741414-120741514	chr4	120741414	120741514	L1PA3_dup2884	.	34	15	7	0.6938775510204082	19	5	44	7	0.10204081632653061	19	23	5	4	0.8214285714285714	11	3	25	4	0.10714285714285714	11	117	14	14	0.8931297709923665	51	6	126	13	0.045454545454545456	51
chr4:135447538-135447638	chr4	135447538	135447638	L1PA3_dup2945	.	68	5	3	0.9315068493150684	16	2	71	3	0.0273972602739726	16	59	8	8	0.8805970149253731	15	3	64	8	0.04477611940298507	15	216	7	12	0.968609865470852	49	4	218	13	0.018018018018018018	49
chr4:142253345-142253445	chr4	142253345	142253445	L1PA3_dup2965	.	77	6	10	0.927710843373494	20	2	82	9	0.023809523809523808	20	62	0	18	1.0	17	0	62	18	0.0	17	167	9	27	0.9488636363636364	43	4	174	25	0.02247191011235955	43
chr4:144768559-144768659	chr4	144768559	144768659	L1PA3_dup2984	.	74	3	6	0.961038961038961	29	2	76	5	0.02564102564102564	29	49	1	4	0.98	19	0	51	3	0.0	19	98	7	16	0.9333333333333333	42	4	103	14	0.037383177570093455	42
chr4:149848205-149848305	chr4	149848205	149848305	L1PA3_dup3005	.	50	5	3	0.9090909090909091	25	1	55	2	0.017857142857142856	25	57	6	7	0.9047619047619048	24	2	61	7	0.031746031746031744	24	118	7	28	0.944	63	3	122	28	0.024	63
chr4:149915525-149915625	chr4	149915525	149915625	L1PA3_dup3007	.	39	8	5	0.8297872340425532	14	1	45	6	0.021739130434782608	14	49	6	5	0.8909090909090909	15	5	49	6	0.09259259259259259	15	152	7	12	0.9559748427672956	45	4	158	9	0.024691358024691357	45
chr4:157180816-157180916	chr4	157180816	157180916	L1PA3_dup3020	.	20	6	1	0.7692307692307693	9	3	23	1	0.11538461538461539	9	25	11	2	0.6944444444444444	13	7	29	2	0.19444444444444445	13	110	9	13	0.9243697478991597	45	2	117	13	0.01680672268907563	45
chr4:159715462-159715562	chr4	159715462	159715562	L1PA3_dup3030	.	93	12	10	0.8857142857142857	23	7	99	9	0.0660377358490566	23	81	4	6	0.9529411764705882	16	3	82	6	0.03529411764705882	16	186	7	25	0.9637305699481865	45	7	191	20	0.03535353535353535	45
chr4:164141808-164141908	chr4	164141808	164141908	L1PA3_dup3063	.	68	15	5	0.8192771084337349	23	5	78	5	0.060240963855421686	23	52	2	6	0.9629629629629629	15	2	52	6	0.037037037037037035	15	167	7	19	0.9597701149425287	51	1	175	17	0.005681818181818182	51
chr4:167857882-167857982	chr4	167857882	167857982	L1PA3_dup3083	.	51	7	4	0.8793103448275862	13	4	55	3	0.06779661016949153	13	56	19	8	0.7466666666666667	17	8	67	8	0.10666666666666667	17	230	15	22	0.9387755102040817	57	7	242	18	0.028112449799196786	57
chr4:175019741-175019841	chr4	175019741	175019841	L1PA3_dup3110	.	112	18	8	0.8615384615384616	20	1	130	7	0.007633587786259542	20	99	6	5	0.9428571428571428	16	5	100	5	0.047619047619047616	16	279	8	25	0.9721254355400697	47	4	284	24	0.013888888888888888	47
chr4:179636523-179636623	chr4	179636523	179636623	L1PA3_dup3134	.	17	2	1	0.8947368421052632	10	2	17	1	0.10526315789473684	10	42	4	2	0.9130434782608695	24	0	46	2	0.0	24	61	3	8	0.953125	37	1	64	7	0.015384615384615385	37
chr4:187050522-187050622	chr4	187050522	187050622	L1PA3_dup3155	.	70	11	14	0.8641975308641975	20	3	79	13	0.036585365853658534	20	93	0	2	1.0	19	0	93	2	0.0	19	205	2	17	0.9903381642512077	46	2	206	16	0.009615384615384616	46
chr5:45346382-45346482	chr5	45346382	45346482	L1PA3_dup3166	.	16	2	0	0.8888888888888888	10	0	18	0	0.0	10	41	2	5	0.9534883720930233	24	0	43	5	0.0	24	80	6	12	0.9302325581395349	52	1	86	11	0.011494252873563218	52
chr5:7131199-7131299	chr5	7131199	7131299	L1PA3_dup3184	.	28	5	3	0.8484848484848485	18	0	33	3	0.0	18	31	0	1	1.0	16	0	31	1	0.0	16	74	1	4	0.9866666666666667	41	1	75	3	0.013157894736842105	41
chr5:7230591-7230691	chr5	7230591	7230691	L1PA3_dup3186	.	34	2	0	0.9444444444444444	36	0	36	0	0.0	36	45	0	7	1.0	24	0	45	7	0.0	24	52	5	0	0.9122807017543859	57	1	56	0	0.017543859649122806	57
chr5:8090144-8090244	chr5	8090144	8090244	L1PA3_dup3187	.	52	1	2	0.9811320754716981	12	0	53	2	0.0	12	75	7	3	0.9146341463414634	17	2	79	4	0.024691358024691357	17	201	16	16	0.9262672811059908	48	1	217	15	0.0045871559633027525	48
chr5:15271412-15271512	chr5	15271412	15271512	L1PA3_dup3208	.	62	8	6	0.8857142857142857	13	2	68	6	0.02857142857142857	13	64	13	3	0.8311688311688312	14	3	75	2	0.038461538461538464	14	264	9	19	0.967032967032967	51	6	269	17	0.02181818181818182	51
chr5:25083585-25083685	chr5	25083585	25083685	L1PA3_dup3241	.	58	2	6	0.9666666666666667	11	1	59	6	0.016666666666666666	11	97	23	5	0.8083333333333333	21	7	113	5	0.058333333333333334	21	190	4	11	0.979381443298969	35	3	192	10	0.015384615384615385	35
chr1:104664772-104664872	chr1	104664772	104664872	L1PA3_dup327	.	108	16	10	0.8709677419354839	23	8	117	9	0.064	23	73	1	2	0.9864864864864865	13	1	73	2	0.013513513513513514	13	279	14	20	0.9522184300341296	55	7	287	19	0.023809523809523808	55
chr5:38175429-38175529	chr5	38175429	38175529	L1PA3_dup3287	.	76	15	11	0.8351648351648352	15	4	87	11	0.04395604395604396	15	117	9	12	0.9285714285714286	20	5	122	11	0.03937007874015748	20	406	22	24	0.9485981308411215	68	11	420	21	0.025522041763341066	68
chr5:38631647-38631747	chr5	38631647	38631747	L1PA3_dup3288	.	43	1	1	0.9772727272727273	9	0	44	1	0.0	9	82	10	3	0.8913043478260869	20	1	91	3	0.010869565217391304	20	261	4	24	0.9849056603773585	58	4	267	18	0.014760147601476014	58
chr5:42076320-42076420	chr5	42076320	42076420	L1PA3_dup3306	.	36	6	5	0.8571428571428571	16	2	39	6	0.04878048780487805	16	83	3	5	0.9651162790697675	32	1	85	5	0.011627906976744186	32	109	3	11	0.9732142857142857	45	2	112	9	0.017543859649122806	45
chr5:44578945-44579045	chr5	44578945	44579045	L1PA3_dup3318	.	122	9	13	0.9312977099236641	24	1	130	13	0.007633587786259542	24	90	7	7	0.9278350515463918	20	2	95	7	0.020618556701030927	20	284	11	27	0.9627118644067797	56	4	293	25	0.013468013468013467	56
chr5:44668503-44668603	chr5	44668503	44668603	L1PA3_dup3321	.	83	4	6	0.9540229885057471	21	3	85	5	0.03409090909090909	21	72	2	11	0.972972972972973	20	1	72	12	0.0136986301369863	20	126	7	18	0.9473684210526315	38	3	130	18	0.022556390977443608	38
chr5:45499515-45499615	chr5	45499515	45499615	L1PA3_dup3323	.	53	8	3	0.8688524590163934	17	0	61	3	0.0	17	70	1	4	0.9859154929577465	21	1	72	2	0.0136986301369863	21	136	3	9	0.9784172661870504	38	1	138	9	0.007194244604316547	38
chr5:55809363-55809463	chr5	55809363	55809463	L1PA3_dup3384	.	47	4	3	0.9215686274509803	27	0	51	3	0.0	27	45	2	2	0.9574468085106383	25	0	47	2	0.0	25	66	5	13	0.9295774647887324	43	1	71	12	0.013888888888888888	43
chr5:58288062-58288162	chr5	58288062	58288162	L1PA3_dup3395	.	36	2	2	0.9473684210526315	17	2	36	2	0.05263157894736842	17	58	4	2	0.9354838709677419	25	0	61	3	0.0	25	62	6	8	0.9117647058823529	35	3	65	8	0.04411764705882353	35
chr5:58542190-58542290	chr5	58542190	58542290	L1PA3_dup3396	.	47	2	7	0.9591836734693877	14	1	48	7	0.02040816326530612	14	96	1	5	0.9896907216494846	26	0	97	5	0.0	26	181	19	23	0.905	58	3	198	22	0.014925373134328358	58
chr5:60050291-60050391	chr5	60050291	60050391	L1PA3_dup3404	.	58	4	5	0.9354838709677419	24	1	61	5	0.016129032258064516	24	37	4	1	0.9024390243902439	14	0	41	1	0.0	14	132	5	6	0.9635036496350365	49	1	136	6	0.0072992700729927005	49
chr5:60103871-60103971	chr5	60103871	60103971	L1PA3_dup3406	.	36	0	5	1.0	21	0	36	5	0.0	21	37	0	1	1.0	19	0	37	1	0.0	19	87	6	1	0.9354838709677419	48	4	89	1	0.043010752688172046	48
chr5:65370263-65370363	chr5	65370263	65370363	L1PA3_dup3432	.	66	15	8	0.8148148148148148	19	1	79	9	0.0125	19	44	9	7	0.8301886792452831	14	1	52	7	0.018867924528301886	14	267	14	33	0.9501779359430605	64	11	272	31	0.038869257950530034	64
chr5:77608676-77608776	chr5	77608676	77608776	L1PA3_dup3503	.	105	12	9	0.8974358974358975	32	2	115	9	0.017094017094017096	32	46	9	2	0.8363636363636363	15	3	52	2	0.05454545454545454	15	171	20	15	0.8952879581151832	54	3	188	15	0.015706806282722512	54
chr5:97772529-97772629	chr5	97772529	97772629	L1PA3_dup3595	.	107	3	17	0.9727272727272728	26	1	110	16	0.009009009009009009	26	68	14	17	0.8292682926829268	20	3	78	18	0.037037037037037035	20	193	7	21	0.965	46	7	193	21	0.035	46
chr5:106628711-106628811	chr5	106628711	106628811	L1PA3_dup3657	.	49	6	5	0.8909090909090909	21	3	52	5	0.05454545454545454	21	33	4	1	0.8918918918918919	13	1	36	1	0.02702702702702703	13	162	8	8	0.9529411764705882	61	5	164	9	0.029585798816568046	61
chr5:117344186-117344286	chr5	117344186	117344286	L1PA3_dup3711	.	45	12	6	0.7894736842105263	22	0	57	6	0.0	22	52	8	1	0.8666666666666667	21	4	56	1	0.06666666666666667	21	89	41	7	0.6846153846153846	49	10	119	8	0.07751937984496124	49
chr5:120182073-120182173	chr5	120182073	120182173	L1PA3_dup3729	.	79	10	9	0.8876404494382022	16	1	89	8	0.011111111111111112	16	106	8	10	0.9298245614035088	18	6	108	10	0.05263157894736842	18	297	9	19	0.9705882352941176	52	6	303	16	0.019417475728155338	52
chr5:120427133-120427233	chr5	120427133	120427233	L1PA3_dup3732	.	90	17	4	0.8411214953271028	23	5	101	5	0.04716981132075472	23	114	7	7	0.9421487603305785	27	5	116	7	0.04132231404958678	27	269	7	30	0.9746376811594203	65	6	274	26	0.02142857142857143	65
chr5:121064236-121064336	chr5	121064236	121064336	L1PA3_dup3736	.	53	4	3	0.9298245614035088	10	1	56	3	0.017543859649122806	10	86	8	7	0.9148936170212766	17	6	88	7	0.06382978723404255	17	236	9	19	0.963265306122449	45	6	242	16	0.024193548387096774	45
chr1:118574150-118574250	chr1	118574150	118574250	L1PA3_dup382	.	35	6	2	0.8536585365853658	15	1	40	2	0.024390243902439025	15	49	4	2	0.9245283018867925	19	2	50	3	0.038461538461538464	19	120	6	23	0.9523809523809523	54	3	123	23	0.023809523809523808	54
chr5:150742838-150742938	chr5	150742838	150742938	L1PA3_dup3846	.	154	7	9	0.9565217391304348	29	0	162	8	0.0	29	130	3	9	0.9774436090225563	24	2	131	9	0.015037593984962405	24	343	1	16	0.997093023255814	64	1	345	14	0.002890173410404624	64
chr5:153306473-153306573	chr5	153306473	153306573	L1PA3_dup3858	.	52	2	4	0.9629629629629629	20	0	54	4	0.0	20	62	4	2	0.9393939393939394	23	1	65	2	0.015151515151515152	23	132	6	18	0.9565217391304348	54	2	136	18	0.014492753623188406	54
chr5:160592427-160592527	chr5	160592427	160592527	L1PA3_dup3880	.	33	6	7	0.8461538461538461	16	1	38	7	0.02564102564102564	16	41	8	3	0.8367346938775511	18	2	47	3	0.04081632653061224	18	135	6	7	0.9574468085106383	51	4	138	6	0.028169014084507043	51
chr6:48363091-48363191	chr6	48363091	48363191	L1PA3_dup3944	.	187	20	22	0.9033816425120773	35	10	196	23	0.04854368932038835	35	131	12	14	0.916083916083916	23	11	132	14	0.07692307692307693	23	244	8	28	0.9682539682539683	44	7	246	27	0.02766798418972332	44
chr6:1434650-1434750	chr6	1434650	1434750	L1PA3_dup3954	.	87	0	9	1.0	25	0	88	8	0.0	25	42	1	9	0.9767441860465116	13	0	43	9	0.0	13	153	9	18	0.9444444444444444	48	4	160	16	0.024390243902439025	48
chr6:6300668-6300768	chr6	6300668	6300768	L1PA3_dup3968	.	39	3	6	0.9285714285714286	16	0	42	6	0.0	16	56	6	11	0.9032258064516129	25	0	63	10	0.0	25	126	3	11	0.9767441860465116	51	0	131	9	0.0	51
chr6:23804048-23804148	chr6	23804048	23804148	L1PA3_dup4019	.	112	10	6	0.9180327868852459	26	0	124	4	0.0	26	81	1	6	0.9878048780487805	18	1	81	6	0.012195121951219513	18	202	3	15	0.9853658536585366	45	0	205	15	0.0	45
chr6:44760401-44760501	chr6	44760401	44760501	L1PA3_dup4054	.	52	7	7	0.8813559322033898	17	0	59	7	0.0	17	63	6	7	0.9130434782608695	20	3	66	7	0.043478260869565216	20	166	7	15	0.9595375722543352	48	2	172	14	0.011494252873563218	48
chr6:48737349-48737449	chr6	48737349	48737449	L1PA3_dup4072	.	81	13	9	0.8617021276595744	18	4	90	9	0.0425531914893617	18	141	12	11	0.9215686274509803	28	8	145	11	0.05228758169934641	28	213	12	16	0.9466666666666667	44	3	224	14	0.013215859030837005	44
